title,description,date,url
Alianza Verde aprueba salida la representante Catherine Juvinao,El partido Alianza Verde aprobó este martes la salida del bloque liderado por la congresista.,17/06/2026,https://www.elespectador.com/politica/alianza-verde-aprueba-salida-la-representante-catherine-juvinao/
¿Y la salud de los candidatos?: Cepeda y De la Espriella presentan exámenes médicos,Los dos candidatos que se disputan la presidencia el domingo 21 de junio presentaron sus exámenes médicos tras una larga polémica.,16/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/y-la-salud-de-los-candidatos-cepeda-y-de-la-espriella-presentan-examenes-medicos/
Tanto el Pacto Histórico como Defensores de la Patria aumentan testigos electorales: CNE,"El Consejo Nacional Electoral aseguró que las colectividades que representan a los candidatos, aumentaron su cantidad de postulaciones.",16/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/tanto-el-pacto-historico-como-defensores-de-la-patria-aumentan-testigos-electorales-cne/
Más allá de Abelardo de la Espriella e Iván Cepeda: la salud mental en tiempos de campaña,Las campañas presidenciales no solo buscan ganar votos; también compiten por nuestra atención emociones y miedos.,16/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/mas-alla-de-abelardo-de-la-espriella-e-ivan-cepeda-la-salud-mental-en-tiempos-de-campana/
Inicia la última semana para aprobar proyectos en el Congreso: esto es lo que está juego,Estos son los proyectos que se pueden hundir en la última semana del Congreso: agenda del gobierno pone en vilo más de 100 proyectos.,16/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/estos-son-los-proyectos-que-se-pueden-hundir-en-la-ultima-semana-del-congreso-noticias-hoyo/
Gobernadores responden a De La Espriella por acusaciones de compra de votos,Gobernadores Carlos Amaya y Luis Escobar respondieron acusaciones de Abelardo de la Espriella por acusaciones de compra de votos.,16/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/gobernadores-carlos-amaya-y-luis-escobar-respondieron-acusaciones-de-abelardo-de-la-espriella-por-compra-de-votos-noticia-hoy/
Cámara suspende a Gloria Arizabaleta por intento de mover al presidente del puesto,Cámara suspende a la representante Gloria Arizabaleta por intentar remover a Petro de la Presidencia. Estas son las implicaciones.,16/06/2026,https://www.elespectador.com/politica/camara-suspende-a-la-representante-gloria-arizabaleta-por-intentar-remover-a-petro-de-la-presidencia-noticias-hoy/
Movida Electoral: denuncias por compra de votos y alianzas en última semana de campaña,Abelardo de la Espriella denunció compra de votos de los gobernadores de Boyacá y Nariño: así le respondieron.,16/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/abelardo-de-la-espriella-denuncio-compra-de-votos-de-los-gobernadores-de-boyaca-y-narino-asi-le-responden-noticias-hoy/
“He sido crítica de este Gobierno y seré crítica del Gobierno que venga”: Jennifer Pedraza,"""Lo que propone Abelardo no resuelve los problemas del país y por el contrario, amenaza cosas que dábamos por sentadas"": Jennifer Pedraza.",15/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/jennifer-pedraza-hablo-de-la-espriella-cepeda-fajardo-y-de-los-logros-en-su-paso-por-el-congreso-noticias-hoy/
Toma fuerza disputa judicial en la campaña a solo cinco días de ir a las urnas,Campaña de segunda vuelta entre De la Espriella y Cepeda se traslada a las disputas judiciales a cinco días de las urnas.,16/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/campana-de-segunda-vuelta-entre-de-la-espriella-y-cepeda-se-traslada-a-las-disputas-judiciales-en-recta-final-noticias-hoy/
De la Espriella se la jugó en un cierre de campaña buscando su “milagro” presidencial,"Desde Buga, Valle del Cauca, Abelardo de la Espriella encabezó un cierre de campaña alrededor de la figura del Señor de los Milagros.",11/08/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/de-la-espriella-se-la-jugo-en-un-cierre-de-campana-buscando-su-milagro-presidencial/
"“No debemos tener miedo, vamos a triunfar”: así se vivió el cierre de campaña de Iván Cepeda",El candidato presidencial Iván Cepeda lideró dos actos multitudinarios para el cierre de su campaña.,11/08/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/ivan-cepede-en-su-cierre-de-campana-en-bogota-y-soledad-atlantico/
“No debemos pensar únicamente en ganar estas elecciones”: Cepeda en cierre de campaña,Así fue el cierre de campaña de Iván Cepeda en Soledad: habló del presidente Petro y de Abelardo de la Espriella.,15/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/asi-fue-el-cierre-de-campana-de-ivan-cepeda-en-soledad-hablo-del-presidente-petro-y-de-abelardo-de-la-espriella-noticias-hoy/
Movida Electoral: Cepeda denuncia a De la Espriella por supuesto saqueo al sistema de salud,#MovidaElectoral Cepeda denuncia a De la Espriella por supuesto desfalco en la salud: el abogado amplió su denuncia de compra de votos.,15/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/cepeda-denuncia-a-de-la-espriella-por-supuesto-desfalco-en-la-salud-el-abogado-respondio-y-acuso-a-la-compra-de-votos-noticias-hoy/
En fotos: así se vivió el cierre de campaña de Abelardo de la Espriella desde Buga,[En fotos]: Así fue el cierre de campaña presidencial de Abelardo de la Espriella desde Buga: lanzó mensajes contra Iván Cepeda.,15/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/asi-se-vivio-el-cierre-de-campana-presidencial-de-abelardo-de-la-espriella-desde-buga-lanzo-mensajes-contra-ivan-cepeda-noticias-hoy/
De la Espriella vs. Cepeda: denuncias y cambios calientan la campaña | La Mesa Redonda,La Mesa Redonda analizó la recta final de la campaña marcada por disputas y los cambios de estrategia entre De la Espriella y Cepeda.,14/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/de-la-espriella-vs-cepeda-denuncias-y-cambios-calientan-la-recta-final-de-la-campana-la-mesa-redonda-noticias-hoy/
“Quien gane ojalá tenga 200.000 o 300.000 votos encima del otro para disipar dudas”: Bolívar,"Gustavo Bolívar, de la campaña de Iván Cepeda, dijo que “ojalá tenga 200.000 o 300.000 votos encima"" quien gane el 21 de junio.",14/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/gustavo-bolivar-dice-que-quien-gane-entre-de-la-espriella-y-cepeda-debe-tener-300000-votos-encima-para-evitar-dudas-noticias-hoy/
María Jimena Duzán: “No hay que temerle a la polarización; hay que hablar con el otro”,"Primera entrega del especial ""Gane quien gane"", que invita a bajar el tono de la polarización. En esta ocasión, habla María Jimena Duzán.",16/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/elecciones-2026-maria-jimena-duzan-no-hay-que-temerle-a-la-polarizacion-hay-que-hablar-con-el-otro-noticias-hoy/
"“No era una campaña cualquiera, fue una cruzada nacional”: De la Espriella desde Buga","“La próxima vez que nos veamos Buga, ¡seré su presidente!”. Con estas palabras Abelardo De la Espriella cerró su campaña en Buga.",15/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/no-era-una-campana-cualquiera-fue-una-cruzada-nacional-abelardo-de-la-espriella-desde-cierre-de-campana-en-buga-noticias-hoy/
Movida Electoral: encuestas y cierres de campaña marcan la agenda a una semana de las urnas,Así se mueven Abelardo de la Espriella e Iván Cepeda antes de los cierres de campaña: Petro también entra en contienda electoral.,14/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/asi-se-mueven-abelardo-de-la-espriella-e-ivan-cepeda-antes-de-los-cierres-de-campana-petro-tambien-entra-en-contienda-noticias-hoy/
De la Espriella refuerza su presencia en las calles antes de su cierre de campaña,De la Espriella y José Manuel Restrepo refuerzan sus salidas públicas antes del cierre de campaña en segunda vuelta presidencial.,14/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/de-la-espriella-y-jose-manuel-restrepo-refuerzan-sus-salidas-publicas-para-su-cierre-de-campana-en-segunda-vuelta-noticias-hoy/
Estas son las dudas y respuestas sobre el país que proponen De la Espriella y Cepeda,Secciones de El Espectador responden dudas sobre cómo sería un eventual gobierno de De la Espriella o Cepeda en temas claves.,14/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/el-pais-que-proponen-de-la-espriella-y-cepeda-en-salud-educacion-seguridad/
"De la Espriella puntea en segunda vuelta y Cepeda no lograría remontar, dice encuesta de CNC",Abelardo de la Espriella también le gana a Iván Cepeda en la encuesta del CNC: así son los resultados de segunda vuelta.,14/06/2026,https://www.elespectador.com/politica/abelardo-de-la-espriella-tambien-le-gana-a-ivan-cepeda-en-la-encuesta-del-cnc-asi-son-los-resultados-de-segunda-vuelta-noticias-hoy/
¿Cuándo inician las elecciones de segunda vuelta presidencial en Colombia?,Estas son las fechas y horarios para las votaciones de segunda vuelta presidencial entre Abelardo de la Espriella e Iván Cepeda.,13/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/cuando-son-las-elecciones-de-segunda-vuelta-en-colombia-estas-son-las-fechas-y-horarios-para-las-votaciones-noticias-hoy/
"“Con el pueblo todo, sin el pueblo nada”: Cepeda da último plazoletazo en Bogotá",Iván Cepeda hizo su último evento de campaña en Bogotá y mandó mensaje a Abelardo de la Espriella antes de segunda vuelta.,14/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/ivan-cepeda-hizo-su-ultimo-evento-de-campana-en-bogota-y-mando-mensaje-a-abelardo-de-la-espriella-noticias-hoy/
"Alto turmequé: sobre presidenciables, clanes y mundiales",Los mejores confidenciales sobre el poder en Colombia.,14/06/2026,https://www.elespectador.com/politica/alto-turmeque-sobre-presidenciables-clanes-y-mundiales/
En imágenes: así fue el último evento de Iván Cepeda en Bogotá antes de la segunda vuelta,"En fotos: así se vivió el último evento de Iván Cepeda en la Plaza La Santamaría, en Bogotá, previo a elecciones del 21 de junio.",15/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/asi-se-vivio-el-ultimo-evento-de-ivan-cepeda-en-bogota-antes-de-la-segunda-vuelta-presidencial-noticias-hoy/
Arrancan 192 horas vertiginosas para la disputa final entre De la Espriella y Cepeda,Así entran Abelardo De la Espriella e Iván Cepeda a la recta final de una segunda vuelta que se vota el 21 de junio. ¿Qué sigue?,14/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/de-la-espriella-y-cepeda-llegan-a-la-semana-definitiva-para-la-segunda-vuelta-del-21-de-junio-con-polemica-noticias-hoy/
Gustavo Bolívar: “La constituyente nos estaba haciendo un daño grandísimo”,Gustavo Bolívar reconoció que “la constituyente nos estaba haciendo daño”. Así habló de la campaña de Iván Cepeda.,30/07/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/la-constituyente-nos-estaba-haciendo-un-dano-grandisimo-gustavo-bolivar/
De la Espriella y Cepeda alistan cierres de campaña: así se moverán este fin de semana,Así serán los cierres de campaña de Abelardo de la Espriella e Iván Cepeda antes de segunda vuelta. Esta es la agenda.,13/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/asi-seran-los-cierres-de-campana-de-abelardo-de-la-espriella-e-ivan-cepeda-antes-de-segunda-vuelta-noticias-hoy/
De las plazas a las redes: estas son las estrategias para la recta final de las elecciones,"Con millonarias inversiones en pauta y el fichaje de influenciadores, De la Espriella y Cepeda van para la segunda vuelta.",13/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/estas-son-las-estrategias-de-de-la-espriella-y-cepeda-para-la-recta-final-de-las-elecciones-van-de-las-plazas-a-las-redes/
"Movida Electoral: adhesiones, cierres de campaña y el Mundial se toman la segunda vuelta","Abelardo de la Espriella e Iván Cepeda protagonizaron la jornada trazada por alianzas, debates y el Mundial 2026.",13/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/abelardo-de-la-espriella-e-ivan-cepeda-protagonizaron-la-jornada-trazada-por-alianzas-debates-y-el-mundial-2026-noticias-hoy/
"“Se los suplico, dejemos de ser agresivos en las redes”: Cardenal Luis José Rueda","""Desarmar la palabra"" fue el mensaje del cardenal Luis José Rueda a los candidatos presidenciales y pidió orar por quienes están en campaña.",12/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/cardenal-luis-jose-rueda-pidio-a-de-la-espriella-y-cepeda-desarmar-la-palabra-en-estas-elecciones-de-segunda-vuelta-noticias-hoy/
¿En qué van las convocatorias de carrera diplomática?: esto dice la Cancillería,La Cancillería aclaró rumores sobre la carrera diplomática y reafirmó transparencia del proceso. Estas son las fechas a tener en cuenta.,12/06/2026,https://www.elespectador.com/politica/estas-son-las-fechas-que-siguen-en-la-convocatoria-de-carrera-diplomatica-de-la-cancilleria-noticias-hoy/
Así está el debate por nacionalidad de candidatos: hablaron exmagistrados y presidente Petro,Sigue abierta la discusión respecto a la nacionalidad de Abelardo de la Espriella tras las cartas emitidas por exmagistrados.,12/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/asi-esta-el-debate-por-nacionalidad-de-candidatos-hablaron-exmagistrados-y-presidente-petro/
Iván Cepeda presentó nuevo programa de gobierno: esto dice,El candidato del oficialismo presentó un nuevo programa de gobierno en el que matiza y descarta algunas de sus posturas.,12/06/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/ivan-cepeda-presento-nuevo-programa-de-gobierno-esto-dice/
¿Quién es Paloma Valencia? Así es la campaña con la que busca llegar a la Presidencia,Estos son todos los detalles de la campaña de Paloma Valencia para “construir una Colombia más grande”.,30/07/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/quien-es-paloma-valencia-asi-es-la-campana-con-la-que-busca-llegar-a-la-presidencia/
Germán Vargas Lleras: así fueron sus más de 40 años de actividad política,"Germán Vargas dedicó más de 40 años de su vida al servicio público. Lo describen como un hombre ""implacable"" y ""excepcional"".",11/05/2026,https://www.elespectador.com/politica/german-vargas-lleras-mas-de-40-anos-de-vida-dedicados-al-servicio-de-colombia-fue-senador-ministro-y-vicepresidente-noticias-hoy/
La guerra por la derecha: Paloma y Abelardo pisan el acelerador; Cepeda espera rival,Analizamos cómo Paloma Valencia y Abelardo de la Espriella libran una batalla encendida por quedarse con el electorado de derecha.,11/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/la-guerra-por-la-derecha-paloma-valencia-y-abelardo-de-la-espriella-pisan-el-acelerador-cepeda-espera-rival/
De la Espriella y Valencia: así va el choque por los votos de la derecha | La Mesa Redonda,De la Espriella y Valencia: así va el choque por los votos de la derecha en la elecciones. Reviva el análisis en La Mesa Redonda.,10/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/de-la-espriella-y-valencia-asi-va-el-choque-por-los-votos-de-la-derecha-la-mesa-redonda/
"Congresistas, expresidentes y otras figuras que acompañaron exequias de Germán Vargas Lleras",Velación a Germán Vargas Lleras: estas fueron algunas personalidades que asistieron a los honores del exvicepresidente.,06/07/2026,https://www.elespectador.com/politica/velacion-a-german-vargas-lleras-las-personalidades-de-la-politica-que-asistieron-a-los-honores-del-exvicepresidente-noticias-hoy/
En imágenes: así han sido las exequias de Germán Vargas Lleras,"Familiares, amigos y actores de la política nacional acompañaron las exequias de Germán Vargas Lleras. Así avanza la velación.",10/05/2026,https://www.elespectador.com/politica/en-imagenes-asi-han-sido-las-exequias-de-german-vargas-lleras/
Propuestas de Claudia López: este es su plan de gobierno,Este es el plan de gobierno de la candidata Claudia López.,10/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/propuestas-de-claudia-lopez-este-es-su-plan-de-gobierno-sobre-seguridad-economia-corrupcion-salud-y-justicia-noticias-hoy/
Advierten retrasos del CNE en giros de recursos para financiación de campañas presidenciales,MOE advierte problemas para la financiación de las campañas presidenciales. Piden acciones inmediata del CNE antes de elecciones.,10/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/moe-advierte-problemas-para-la-financiacion-de-las-campanas-presidenciales-ivan-cepeda-paloma-valencia-de-la-espriella-noticias-hoy/
Gobierno Petro responde ante nuevas amenazas a candidatos presidenciales y congresistas,Gobierno del presidente Gustavo Petro respondió por nuevas amenazas a candidatos presidenciales y congresistas.,09/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/gobierno-del-presidente-gustavo-petro-respondio-por-nuevas-amenazas-a-candidatos-cepeda-de-la-espriella-y-valencia-noticias-hoy/
¿Se cae respaldo de los Char a De la Espriella?: esto responden tras cancelación de evento,Respaldo de Fuad Char a la Campaña de Abelardo de la Espriella en duda por cancelación de evento: esto se sabe.,09/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/respaldo-de-fuad-char-a-la-campana-de-abelardo-de-la-espriella-en-duda-por-cancelacion-de-evento-esto-se-sabe-noticias-hoy/
"Alto turmequé: de debates, mundiales y capotes",Los mejores confidenciales sobre el poder en Colombia.,10/05/2026,https://www.elespectador.com/politica/alto-turmeque-de-debates-mundiales-y-capotes/
Promesas y varios vacíos: así enfrentará la corrupción el próximo gobierno,"Nuevas entidades, tecnología y hasta “bloques de búsqueda” hacen parte de las propuestas. ¿Tendrán efecto real?",18/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/corrupcion-en-colombia-estas-son-las-promesas-y-vacios-de-los-candidatos-presidenciales-para-enfrentar-el-problema/
"Robustecen blindaje electoral para la primera vuelta, pero el oficialismo lanza críticas",Registraduría advirtió que “la desinformación genera muerte”. Pacto Histórico pidió “fortalecer las condiciones de la auditoría”.,09/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/colombia-blinda-su-sistema-electoral-para-el-31-de-mayo-penagos-defiende-software-y-petro-lanza-pullas-noticas-hoy/
Esta fue la carrera política de Germán Vargas Lleras: así serán sus exequias,"¿Cuándo es la velación de Germán Vargas Lleras?: esta es la fecha, lugar y hora para los homenajes al exvicepresidente.",06/07/2026,https://www.elespectador.com/politica/cuando-es-la-velacion-de-german-vargas-lleras-esta-es-la-fecha-lugar-y-hora-para-los-homenajes-noticias-hoy/
Falleció Germán Vargas: así construyó su carrera política y su liderazgo en la oposición,Así fue como Germán Vargas Lleras construyó su carrera política y su liderazgo en la oposición.,06/07/2026,https://www.elespectador.com/politica/fallecio-german-vargas-asi-construyo-su-carrera-politica-y-su-liderazgo-en-la-oposicion/
Movida Electoral: Cepeda y Valencia en la región Caribe; De la Espriella y López a Bogotá,Iván Cepeda y Paloma Valencia hacen gira por la región Caribe; Abelardo De la Espriella y Claudia López recorrieron Bogotá.,09/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/ivan-cepeda-y-paloma-valencia-hacen-gira-por-la-region-caribe-abelardo-de-la-espriella-y-claudia-lopez-recorren-bogota-noticias-hoy/
Así fueron los dos atentados que sufrió Germán Vargas Lleras: estos fueron los responsables,El exvicepresidente Germán Vargas Lleras fue víctima de dos ataques con explosivos que conmocionaron al país. Así reaccionó.,09/05/2026,https://www.elespectador.com/politica/asi-fueron-los-atentados-que-sufrio-german-vargas-lleras-como-reacciono-y-quienes-fueron-responsables-noticias-hoy/
Vargas Lleras: murió el exvicepresidente y líder de oposición,El exvicepresidente Germán Vargas Lleras falleció en la noche de este viernes 8 de mayo a sus 64 años.,06/07/2026,https://www.elespectador.com/politica/vargas-lleras-murio-el-exvicepresidente-y-lider-de-oposicion/
Germán Vargas: falleció el hombre que enfrentó a narcos y realzó la Vicepresidencia,"Este es el perfil del quien luchó contra el narcotráfico, sufrió atentados y le dio fuerza al segundo cargo de la Casa de Nariño.",06/07/2026,https://www.elespectador.com/politica/german-vargas-lleras-fallece-en-colombia-perfil-del-hombre-que-enfrento-a-narcos-y-realzo-la-vicepresidencia-noticias-hoy/
Propuestas de Roy Barreras: este es su plan de gobierno,Este es el plan de gobierno del candidato Roy Barreras.,09/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/propuestas-de-roy-barreras-este-es-su-plan-de-gobierno-sobre-seguridad-tecnologia-y-justicia-noticias-hoy/
En imágenes: así fue la vida política de Germán Vargas Lleras,Germán Vargas Lleras falleció en la noche de este viernes a sus 64 años. Esta es su vida en imágenes.,09/05/2026,https://www.elespectador.com/politica/la-vida-politica-de-german-vargas-lleras-en-imagenes/
Mundo político reacciona a la muerte del exvicepresidente Germán Vargas Lleras,"Tras la muerte del exvicepresidente Germán Vargas Lleras, el presidente, los expresidentes y los candidatos reaccionaron.",09/05/2026,https://www.elespectador.com/politica/german-vargas-lleras-muere-reaccionaron-petro-uribe-cepeda-y-valencia-entre-otros-noticias-hoy/
Gobierno y autoridades locales condenan el asesinato del periodista Mateo Pérez,Presidente Petro lamentó el hecho y aseguró que se reunirá con la mamá del periodista. Señaló a alias “Chalá” como responsable.,09/05/2026,https://www.elespectador.com/politica/presidente-petro-alcalde-gutierrez-y-gobernador-rendon-condenan-el-asesinato-del-periodista-mateo-perez-noticias-hoy/
Falleció el exvicepresidente Germán Vargas Lleras: así fue su carrera política,Llevaba meses con problemas de salud y alejado de la política. Esta es la trayectoria de quien fue además ministro y senador.,06/07/2026,https://www.elespectador.com/politica/german-vargas-lleras-fallece-este-era-el-exvicepresidente-de-colombia-y-jefe-de-cambio-radical-noticias-hoy/
CNE pedirá al nuevo Congreso modificar la Ley de Encuestas tras reconocer sus restricciones,"CNE reconoció restricciones de la Ley de Encuestas; en conjunto con las encuestadoras, llevarán cambios después del 20 de julio.",09/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/ley-de-encuestas-cne-pedira-cambios-al-congreso-tras-reconocer-restricciones-noticias-hoy/
“Atentado a la democracia”: así reaccionan presidenciables a movida con el Clan del Golfo,Gobierno Petro pidió levantar órdenes de captura a integrantes del Clan del Golfo. Los candidatos reaccionan. ¿Qué dijeron?,08/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/de-la-espriella-valencia-fajardo-y-otros-candidatos-hablan-de-medida-con-el-clan-del-golfo-se-forma-polemica-noticias-hoy/
"Así se mueven los apoyos de Cepeda, De la Espriella, Valencia y López en las regiones",Los presidenciales se disputan los votos de las regiones a menos de un mes para las elecciones. Cada uno tiene aliados claves.,08/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/estos-son-los-apoyos-de-los-candidatos-presidenciales-en-las-regiones-de-colombia-noticias-hoy/
Servicio de investigación del Congreso de EE.UU. analiza efectos de elecciones en Colombia,"Estos serían los efectos en la economía, seguridad y relaciones con EE. UU de llegar Cepeda, De la Espriella o Valencia.",08/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/informe-del-servicio-de-investigacion-del-congreso-de-eeuu-analiza-implicaciones-de-elecciones-en-colombia-noticias-hoy/
Gobierno rechazó asesinato de concejal del Centro Democrático: el partido exigió garantías,"Mileidy Villada fue asesinada en el Valle. “Seguiremos fortaleciendo todas las garantías”, dijo el Gobierno.",08/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/centro-democratico-de-uribe-y-valencia-pide-al-gobierno-petro-seguridad-tras-asesinato-de-mileidy-villada-noticias-hoy/
Así se alista el gobierno Petro para la transición con quien gobierne desde el 7 de agosto,Una circular de la Casa de Nariño establece los lineamientos para el empalme con el gobierno que le siga al del presidente Petro.,15/05/2026,https://www.elespectador.com/politica/gobierno-del-presidente-petro-se-alista-para-empalme-con-el-que-llegue-al-poder-desde-el-7-de-agosto-noticias-hoy/
Movida Electoral: así se movieron las campañas en las regiones a 23 días de la elección,"Cepeda, De la Espriella, Valencia, López y Fajardo sacuden sus agendas a 23 días de la primera vuelta. ¿Qué sigue?",08/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/cepeda-de-la-espriella-valencia-lopez-y-fajardo-sacuden-sus-agendas-a-23-dias-de-la-primera-vuelta-en-colombia-noticias-hoy/
Propuestas de Carlos Caicedo: este es su plan de gobierno,Este es el plan de gobierno del candidato Carlos Caicedo.,22/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/propuestas-de-carlos-caicedo-este-es-su-plan-de-gobierno-sobre-constituyente-salud-educacion-y-seguridad-noticias-hoy/
Paloma Valencia retó a Cepeda y De la Espriella: “Se sienten inseguros”,La candidata y senadora del Centro Democrático dijo estar lista para debatir con Iván Cepeda y Abelardo de la Espriella.,06/07/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/paloma-valencia-reto-a-cepeda-y-de-la-espriella-se-sienten-inseguros/
Administración Petro alista empalme: Gobierno no podrá comprometer plata de 2027,Una circular ordenó a todas las dependencias de la Presidencia hacer un inventario de contratos que requerirán recursos en 2027.,08/05/2026,https://www.elespectador.com/politica/presidente-gustavo-petro-alista-empalme-gobierno-no-podra-comprometer-plata-de-2027-noticias-hoy/
“La desinformación genera muerte”: registrador defendió transparencia del proceso electoral,"“La desinformación genera muerte”, dice registrador Penagos en defensa del sistema electoral. Oficialismo plantea dudas. ¿Qué sigue?",08/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/la-desinformacion-genera-muerte-dice-registrador-penagos-en-defensa-del-sistema-electoral-por-criticas-de-petro-noticias-hoy/
Propuestas de Miguel Uribe Londoño: este es su plan de gobierno,Este es el plan de gobierno del candidato Miguel Uribe Londoño.,08/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/este-es-el-plan-de-gobierno-del-candidato-miguel-uribe-londono-conozca-sus-propuestas/
La necesidad de fortalecer aliados extranjeros también sacude a las campañas: así se mueven,"Iván Cepeda, Abelardo de la Espriella y Paloma Valencia buscan espacios con naciones ideológicamente afines a sus campañas.",08/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/ivan-cepeda-abelardo-de-la-espriella-y-paloma-valencia-buscan-aliados-en-el-extranjero-para-primera-vuelta-noticias-hoy/
"A 24 días de la elección, solo 6 de 12 campañas a la Presidencia rinden cuentas ante el CNE","De la Espriella, Valencia, Fajardo, Barreras, López y Lizcano presentaron cuentas de campaña. Faltan 6 candidatos, entre ellos Cepeda.",07/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/valencia-lopez-fajardo-barreras-y-de-la-espriella-presentaron-sus-gastos-de-campana-ante-cne-falta-cepeda-noticias-hoy/
Estos son los proyectos que van ‘quedados’ en el Congreso: así avanzan los debates,"Jurisdicción agraria, reforma a la salud, cambios en el Icetex y bono escolar entran en recta final para intentar ser aprobadas.",07/05/2026,https://www.elespectador.com/politica/estos-son-los-proyectos-que-van-quedados-en-el-congreso-asi-avanzan-los-debates/
17 congresistas conservadores reclaman a Efraín Cepeda por cambios en directiva del partido,La carta fue enviada tras la decisión de nombrar a dos nuevos miembros de la Directiva Nacional del partido Conservador.,07/05/2026,https://www.elespectador.com/politica/congresistas-conservadores-reclaman-a-efrain-cepeda-por-cambios-en-directiva-del-partido-crece-division-noticias-hoy/
Movida Electoral: alertas de ciberseguridad y giras de candidatos marcan la agenda,"Iván Cepeda viaja a Cúcuta, De la Espriella mantiene gira por Bogotá y Valencia alerta por un presunto hackeo a su teléfono.",07/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/movida-electoral-alertas-de-ciberseguridad-y-giras-de-candidatos-marcan-la-agenda/
Registraduría reconoció oficialmente al comité que busca frenar Asamblea Constituyente,"La iniciativa promovida por Sergio Fajardo y su fórmula, Edna Bonilla, busca frenar la propuesta del oficialismo.",07/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/registraduria-reconocio-oficialmente-al-comite-que-busca-frenar-asamblea-constituyente/
“Pone en peligro la seguridad del sistema”: MOE UE sobre entrega del código fuente,"José Antonio de Gabriel, jefe de la Misión Observación Electoral de la Unión Europea se refirió a la seguridad en elecciones.",08/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/pone-en-peligro-la-seguridad-del-sistema-moe-ue-sobre-entrega-del-codigo-fuente/
Así se mueven las fuerzas políticas a tres semanas de la primera vuelta: hay alertas,Registraduría garantiza la transparencia de las elecciones. Pacto Histórico pide otras medidas. La oposición sacude sus fichas.,07/05/2026,https://www.elespectador.com/politica/elecciones-colombia-2026/cepeda-de-la-espriella-valencia-y-las-fuerzas-politicas-se-mueven-por-la-primera-vuelta-del-31-de-mayo-noticias-hoy/
